user_id,book_id,rating
295,984,2
295,999,3
295,1210,3
295,1218,4
295,1434,1
295,1526,3
295,1707,3
295,1709,5
295,1785,3
295,1925,3
295,2009,5
295,2272,4
295,2879,4
295,3676,3
295,4342,3
296,2,3
296,4,5
296,5,3
296,7,4
296,13,4
296,14,3
296,18,3
296,19,4
296,21,3
296,22,3
296,23,3
296,24,3
296,26,1
296,27,3
296,42,5
296,43,3
296,58,5
296,63,3
296,66,5
296,72,4
296,75,4
296,83,3
296,97,4
296,116,3
296,131,4
296,138,4
296,155,4
296,160,3
296,161,4
296,168,3
296,176,2
296,194,3
296,204,5
296,222,3
296,229,4
296,243,3
296,265,4
296,270,3
296,274,5
296,289,4
296,305,3
296,311,3
296,349,4
296,361,3
296,402,4
296,464,5
296,497,4
296,545,4
296,553,4
296,556,3
296,559,4
296,578,3
296,588,3
296,670,3
296,675,3
296,699,3
296,731,4
296,739,4
296,795,5
296,840,3
296,865,3
296,975,3
296,1075,3
296,1123,2
296,1132,2
296,1139,3
296,1178,4
296,1184,2
296,1208,2
296,1217,3
296,1248,3
296,1435,4
296,1561,4
296,1622,4
296,1633,2
296,1706,4
296,1987,3
296,2347,2
296,2365,4
296,2411,5
296,2468,4
296,2506,2
296,2523,4
296,3090,2
296,3128,3
296,3772,5
296,4277,3
296,4286,2
297,5,4
297,10,4
297,28,4
297,32,4
297,67,4
297,70,3
297,121,5
297,178,3
297,301,4
297,395,3
297,467,4
297,489,5
297,523,5
297,657,5
297,723,2
297,736,4
297,1003,4
297,1205,3
297,1312,4
297,1515,3
297,1584,5
297,1843,2
297,1910,3
297,2107,3
297,2914,4
297,3385,4
297,3844,5
298,5,3
298,8,5
298,26,2
298,54,3
298,60,5
298,68,1
298,121,3
298,131,5
298,173,5
298,196,4
298,239,5
298,249,3
298,284,4
298,306,2
298,323,4
298,350,4
298,398,4
298,484,4
298,495,4
298,508,4
298,523,4
298,550,4
298,570,4
298,614,2
298,663,4
298,719,4
298,815,4
298,867,4
298,1121,3
298,1124,5
298,1393,1
298,1444,5
298,1503,5
298,1582,4
298,1888,4
298,2051,5
298,2053,5
298,2357,5
298,3913,3
298,4055,5
299,7,2
299,8,1
299,13,4
299,14,4
299,18,3
299,29,3
299,35,1
299,48,2
299,50,5
299,76,1
299,80,3
299,82,4
299,85,4
299,101,3
299,113,3
299,115,5
299,117,3
299,180,5
299,248,2
299,278,5
299,335,3
299,354,5
299,380,4
299,390,3
299,398,4
299,436,5
299,467,2
299,484,3
299,487,5
299,490,4
299,495,3
299,516,4
299,520,4
299,523,3
299,531,2
299,534,3
299,595,4
299,688,3
299,693,5
299,715,3
299,881,3
299,883,5
299,887,4
299,934,5
299,977,5
299,997,3
299,1096,4
299,1135,3
299,1265,4
299,1727,4
299,1800,4
299,2027,3
299,2172,3
299,2357,4
299,2466,3
299,3022,2
299,3202,4
299,3333,4
299,3349,3
299,4887,4
299,5439,3
300,5,3
300,8,4
300,13,3
300,14,2
300,26,4
300,35,4
300,43,3
300,63,3
300,80,4
300,85,4
300,103,4
300,116,4
300,148,3
300,158,2
300,160,4
300,172,4
300,233,5
300,270,4
300,272,4
300,311,5
300,315,2
300,378,4
300,478,3
300,590,3
300,629,3
300,635,4
300,653,4
300,662,4
300,669,4
300,706,4
300,709,4
300,786,3
300,820,4
300,941,4
300,1135,3
300,1178,4
300,1663,2
300,1853,2
300,3377,3
300,3913,4
300,5198,4
300,9123,4
301,2,3
301,7,3
301,13,4
301,14,3
301,18,4
301,19,4
301,21,4
301,23,3
301,24,3
301,27,4
301,28,3
301,32,3
301,54,4
301,58,3
301,83,3
301,103,5
301,110,4
301,116,4
301,126,4
301,135,4
301,155,4
301,161,4
301,180,3
301,283,4
301,288,4
301,289,3
301,298,4
301,361,3
301,371,4
301,403,4
301,429,4
301,432,4
301,488,3
301,510,4
301,547,3
301,599,4
301,628,4
301,633,3
301,640,3
301,751,4
301,755,4
301,785,4
301,894,4
301,1003,4
301,1014,4
301,1015,2
301,1089,4
301,1105,4
301,1161,3
301,1204,4
301,1235,3
301,1249,3
301,1262,4
301,1278,3
301,1332,4
301,1342,4
301,1343,4
301,1362,3
301,1368,4
301,1420,4
301,1693,5
301,1768,4
301,1862,4
301,1880,3
301,1924,4
301,1972,5
301,2043,4
301,2045,4
301,2056,4
301,2086,4
301,2416,3
301,2452,4
301,2469,4
301,2470,4
301,2489,4
301,2554,4
301,2666,4
301,2677,4
301,2936,4
301,2944,4
301,3200,4
301,3246,4
301,3247,4
301,3359,4
301,3362,4
301,3500,3
301,3584,4
301,6440,2
302,10,5
302,13,4
302,14,5
302,22,5
302,35,5
302,76,4
302,80,5
302,94,3
302,162,5
302,171,4
302,213,4
302,230,4
302,247,3
302,323,5
302,341,4
302,374,5
302,439,5
302,471,4
302,483,4
302,489,4
302,592,4
302,614,4
302,629,5
302,708,5
302,1113,5
302,1167,5
302,1464,5
302,1529,4
302,1624,5
302,1663,5
302,1835,4
302,1853,5
302,2076,5
302,2144,5
302,2419,5
302,2902,5
302,3377,4
302,3913,3
302,3928,5
303,8,5
303,13,5
303,14,4
303,32,4
303,45,4
303,55,4
303,58,5
303,82,4
303,94,4
303,109,5
303,116,3
303,127,4
303,130,3
303,131,5
303,160,5
303,172,4
303,204,4
303,211,3
303,225,3
303,233,5
303,264,3
303,316,5
303,361,4
303,374,5
303,380,4
303,395,4
303,401,5
303,430,5
303,483,4
303,495,5
303,520,5
303,590,4
303,654,3
303,658,4
303,688,3
303,709,3
303,730,3
303,778,4
303,879,5
303,985,4
303,1005,4
303,1055,5
303,1096,3
303,1161,4
303,1184,3
303,1205,4
303,1270,3
303,1282,4
303,1460,5
303,1477,4
303,1613,4
303,1915,4
303,1928,4
303,2320,3
303,2419,4
303,2440,5
303,2584,4
303,2953,4
303,3079,3
303,3088,3
303,3092,2
303,3504,4
303,3597,4
303,3638,4
303,3676,5
303,3708,4
303,3715,4
303,3763,4
303,3828,4
303,4004,4
303,5514,4
303,5907,3
303,9579,3
304,10,3
304,11,4
304,33,4
304,35,4
304,42,3
304,43,3
304,63,3
304,66,5
304,67,2
304,80,4
304,83,3
304,85,3
304,93,3
304,103,4
304,130,3
304,158,5
304,172,3
304,177,4
304,209,3
304,270,3
304,272,4
304,311,4
304,315,4
304,323,3
304,361,4
304,395,3
304,401,4
304,485,5
304,498,3
304,529,3
304,639,2
304,699,2
304,709,3
304,958,3
304,1084,4
304,1234,1
304,1506,3
304,1529,3
304,1561,4
304,1663,4
304,1725,3
304,1835,3
304,1996,3
304,2082,5
304,2302,4
304,2521,4
304,3210,3
304,3398,3
304,3519,3
304,3928,3
305,1,4
305,8,5
305,17,3
305,20,2
305,104,4
305,115,4
305,239,4
305,653,3
305,1873,4
305,2953,4
305,3751,3
306,15,3
306,29,3
306,40,1
306,42,4
306,43,3
306,48,3
306,63,3
306,66,4
306,71,3
306,83,3
306,84,2
306,93,3
306,95,3
306,97,3
306,103,3
306,106,2
306,114,2
306,116,4
306,125,3
306,129,2
306,136,2
306,148,3
306,154,3
306,160,2
306,178,4
306,179,2
306,204,2
306,230,2
306,248,3
306,256,2
306,265,3
306,270,3
306,293,3
306,311,3
306,341,3
306,346,2
306,361,3
306,413,3
306,461,4
306,471,2
306,478,3
306,497,3
306,529,3
306,574,3
306,639,3
306,659,3
306,664,2
306,690,4
306,706,3
306,762,2
306,778,3
306,829,2
306,833,2
306,840,3
306,961,3
306,997,3
306,1064,3
306,1073,3
306,1088,4
306,1094,3
306,1171,3
306,1207,3
306,1320,3
306,1434,3
306,1454,3
306,1465,3
306,1501,3
306,1564,3
306,1605,3
306,1650,2
306,1681,1
306,1695,3
306,1772,3
306,1953,4
306,2197,2
306,2361,3
306,2370,3
306,2380,2
306,2499,3
306,2594,4
306,2875,3
306,3322,2
306,3699,3
306,4719,3
307,1,2
307,11,3
307,16,3
307,60,3
307,63,4
307,82,4
307,98,2
307,101,4
307,121,3
307,140,2
307,201,2
307,268,2
307,287,5
307,372,4
307,398,5
307,408,4
307,453,4
307,467,4
307,534,3
307,654,5
307,658,5
307,669,3
307,779,4
307,828,3
307,870,5
307,966,2
307,982,1
307,1055,4
307,1096,5
307,1292,4
307,1310,4
307,1873,3
307,2051,4
307,2496,3
307,2925,3
307,2953,4
307,3207,3
307,3261,4
307,3296,4
307,3586,4
307,3650,4
307,3973,5
307,4772,5
307,4887,4
308,2953,4
309,261,3
309,272,4
309,417,5
309,508,5
310,669,5
310,1522,5
310,1758,5
310,1762,5
310,5157,5
311,3,1
311,16,3
311,33,3
311,39,3
311,70,5
311,98,3
311,106,5
311,110,3
311,115,4
311,127,2
311,140,3
311,152,1
311,192,3
311,208,4
311,212,3
311,291,3
311,307,3
311,312,4
311,374,4
311,380,3
311,414,3
311,467,3
311,507,4
311,522,5
311,526,3
311,572,4
311,638,3
311,654,4
311,686,1
311,743,4
311,768,3
311,815,2
311,857,5
311,968,2
311,985,4
311,1121,4
311,1319,3
311,1381,3
311,1405,5
311,1458,3
311,1645,2
311,1683,3
311,1873,3
311,2013,4
311,2027,4
311,2085,2
311,2414,2
311,2462,3
311,2543,2
311,2897,3
311,2923,3
311,3071,3
311,3171,3
311,3187,3
311,3195,4
311,3261,3
311,3361,3
311,9600,4
312,3,5
312,7,5
312,15,5
312,26,5
312,37,5
312,44,4
312,49,5
312,50,5
312,52,5
312,59,5
312,75,2
312,85,5
312,104,5
312,118,4
312,157,5
312,158,5
312,198,5
312,199,3
312,278,5
312,288,5
312,289,5
312,335,5
312,347,5
312,409,4
312,579,5
312,628,5
312,719,4
312,785,5
312,786,5
312,851,5
312,994,5
312,1327,5
312,1348,5
312,1590,5
312,1643,5
312,1755,4
312,1972,3
312,2021,5
312,2049,5
312,2073,3
312,2242,3
312,2323,3
312,2595,5
312,2605,5
312,2666,4
312,2879,5
312,3029,5
312,3375,5
312,3510,5
312,3569,3
312,3597,2
312,3608,5
312,3620,3
312,3640,3
312,3760,3
312,3790,5
312,3874,5
312,4035,5
312,4353,5
312,4820,5
312,4989,5
312,5525,3
312,5845,1
312,7785,5
313,4,3
313,5,3
313,8,2
313,10,3
313,29,3
313,65,5
313,95,3
313,100,2
313,101,4
313,113,2
313,121,5
313,138,4
313,154,5
313,162,4
313,178,4
313,213,4
313,229,4
313,230,4
313,248,3
313,255,5
313,264,4
313,287,5
313,353,5
313,386,3
313,387,3
313,427,3
313,456,3
313,468,4
313,530,3
313,560,5
313,574,4
313,664,3
313,701,4
313,770,2
313,773,2
313,782,4
313,804,3
313,839,2
313,872,4
313,895,5
313,900,3
313,956,5
313,1135,4
313,1167,3
313,1186,4
313,1214,4
313,1312,4
313,1664,5
313,1679,4
313,1681,4
313,1877,5
313,2124,3
313,2869,3
313,3342,5
313,3535,4
313,3546,5
313,3646,4
313,4336,5
314,1,5
314,3,3
314,12,4
314,15,4
314,16,4
314,17,4
314,20,4
314,22,3
314,29,3
314,36,4
314,39,3
314,41,4
314,44,3
314,46,4
314,49,2
314,52,2
314,56,1
314,66,4
314,75,3
314,84,4
314,98,3
314,101,3
314,103,5
314,104,4
314,125,4
314,138,4
314,140,4
314,151,4
314,159,4
314,163,3
314,166,3
314,175,4
314,191,4
314,201,2
314,214,4
314,215,5
314,236,3
314,274,4
314,340,3
314,343,3
314,370,2
314,377,4
314,487,4
314,660,3
314,693,3
314,856,4
314,882,3
314,909,3
314,973,3
314,989,4
314,1007,4
314,1008,4
314,1290,4
314,1457,3
314,1531,4
314,1592,3
314,1817,3
314,1838,3
314,2016,2
314,2053,4
314,2135,4
314,2553,3
314,2630,3
314,2925,3
314,3220,5
314,3355,3
314,4911,4
314,6174,2
315,976,3
316,4,4
316,8,3
316,28,3
316,45,2
316,121,3
316,154,4
316,181,3
316,193,4
316,335,4
316,378,4
316,398,3
316,467,5
316,468,3
316,479,4
316,495,3
316,662,4
316,663,4
316,715,4
316,899,4
316,982,3
316,1005,3
316,1154,4
316,1158,4
316,1344,4
316,1349,5
316,1411,4
316,2044,4
316,2240,3
316,2346,5
316,3222,3
316,3703,3
316,4140,4
317,168,5
318,7,4
318,11,5
318,23,3
318,24,4
318,25,3
318,28,2
318,36,5
318,37,3
318,38,4
318,45,2
318,46,5
318,47,5
318,48,5
318,60,5
318,77,5
318,78,2
318,87,5
318,89,5
318,93,5
318,101,5
318,120,2
318,122,3
318,133,3
318,158,4
318,167,5
318,198,5
318,212,5
318,228,2
318,234,4
318,238,5
318,241,5
318,245,4
318,248,4
318,249,5
318,284,4
318,335,2
318,344,4
318,356,3
318,377,3
318,386,4
318,387,5
318,398,5
318,399,4
318,417,5
318,425,3
318,457,5
318,534,5
318,561,5
318,587,4
318,595,4
318,604,5
318,808,5
318,829,4
318,903,4
318,943,4
318,1175,4
318,1185,4
318,1196,3
318,1258,3
318,1272,4
318,1381,4
318,1452,5
318,1620,4
318,1707,4
318,1832,5
318,1938,4
318,2123,2
318,2192,4
318,2250,5
318,2415,3
318,2620,5
318,3316,3
318,3439,4
318,3524,4
318,3657,4
318,3728,4
318,3856,5
319,25,5
319,42,5
319,43,3
319,45,5
319,48,5
319,54,5
319,57,4
319,63,4
319,70,5
319,80,5
319,87,3
319,89,3
319,93,4
319,101,5
319,103,4
319,113,5
319,117,5
319,126,5
319,130,3
319,136,3
319,138,3
319,160,3
319,162,4
319,173,5
319,180,5
319,213,5
319,219,5
319,225,4
319,264,3
319,301,5
319,323,5
319,325,3
319,330,3
319,371,5
319,377,4
319,400,5
319,401,3
319,410,3
319,413,4
319,442,5
319,456,3
319,461,3
319,468,3
319,492,4
319,496,4
319,510,3
319,528,3
319,529,4
319,530,4
319,546,4
319,595,3
319,620,4
319,701,3
319,722,2
319,760,3
319,766,5
319,817,4
319,829,3
319,838,3
319,937,5
319,949,2
319,960,4
319,974,4
319,988,4
319,1023,2
319,1088,4
319,1119,2
319,1135,4
319,1142,4
319,1186,3
319,1196,4
319,1213,3
319,1249,2
319,1278,2
319,1283,5
319,1329,5
319,1362,3
319,1476,4
319,1519,4
319,1525,1
319,1528,4
319,1530,5
319,1549,4
319,1572,5
319,1646,3
319,1797,4
319,1895,5
319,1937,4
319,2047,3
319,2353,5
319,2406,3
319,2487,4
319,2623,3
319,2937,5
319,2959,3
319,2965,3
319,3002,3
319,3082,5
319,3086,5
319,3174,4
319,3177,3
319,3244,3
319,3395,5
319,3396,5
319,3407,2
319,3536,3
319,3595,5
319,3601,4
319,3642,3
319,3648,3
319,3660,5
319,3663,3
319,3795,4
319,3868,4
319,4806,3
319,9984,5
320,2,4
320,4,5
320,8,5
320,10,5
320,14,5
320,21,3
320,24,4
320,27,4
320,35,5
320,53,4
320,54,4
320,70,5
320,76,4
320,109,3
320,114,5
320,133,5
320,167,4
320,171,4
320,198,5
320,213,3
320,230,4
320,248,4
320,282,4
320,283,5
320,317,5
320,322,5
320,377,4
320,442,4
320,483,4
320,489,4
320,530,5
320,561,5
320,593,5
320,598,4
320,614,4
320,666,5
320,760,5
320,956,5
320,1018,4
320,1099,4
320,1142,4
320,1155,4
320,1196,4
320,1246,4
320,1298,4
320,1480,5
320,1519,5
320,1528,4
320,1554,4
320,1574,3
320,1591,5
320,1629,5
320,1672,5
320,1857,5
320,1863,5
320,1964,4
320,2002,4
320,2210,3
320,2262,5
320,2289,5
320,2299,4
320,2382,4
320,2608,5
320,2623,4
320,2954,5
320,2959,5
320,3019,5
320,3174,5
320,3177,4
320,3244,5
320,3278,4
320,3298,4
320,3314,2
320,3403,4
320,3578,4
320,3601,4
320,3648,4
320,4806,4
320,5175,5
320,8087,5
321,5,4
321,13,4
321,18,5
321,23,4
321,26,3
321,29,4
321,38,3
321,42,5
321,43,4
321,62,4
321,65,4
321,83,4
321,89,4
321,103,4
321,108,3
321,122,4
321,126,4
321,222,3
321,228,2
321,288,3
321,371,5
321,471,3
322,3,4
322,7,4
322,25,4
322,36,3
322,46,4
322,49,4
322,52,3
322,57,3
322,58,2
322,81,4
322,85,4
322,102,4
322,123,3
322,157,5
322,233,3
322,251,4
322,281,3
322,296,3
322,323,3
322,339,4
322,358,5
322,364,4
322,401,4
322,407,3
322,411,2
322,461,3
322,516,5
322,534,4
322,570,4
322,606,2
322,608,4
322,618,4
322,626,4
322,650,3
322,661,4
322,709,4
322,728,3
322,777,3
322,798,4
322,833,3
322,863,4
322,943,4
322,963,3
322,1057,3
322,1238,3
322,1282,2
322,1311,3
322,1319,3
322,1383,4
322,1421,4
322,1447,3
322,1454,4
322,1573,3
322,1580,3
322,1645,3
322,1649,3
322,1707,5
322,1748,3
322,1797,3
322,1913,3
322,2032,3
322,2051,4
322,2181,4
322,2193,3
322,2240,3
322,2339,4
322,2597,4
322,2914,4
322,3011,3
322,3016,3
322,3047,4
322,3279,4
322,3352,4
322,3546,4
322,3555,4
322,3557,4
322,3595,4
322,3634,4
322,3699,4
322,3916,4
322,4137,4
322,4139,4
322,5157,3
322,5349,4
322,6535,4
322,9803,4
323,5,4
323,25,5
323,27,5
323,31,5
323,35,5
323,41,3
323,67,5
323,87,5
323,127,4
323,131,4
323,174,4
323,211,4
323,457,4
323,595,3
323,895,4
323,901,4
323,1025,4
323,1344,3
323,1460,4
323,2044,4
323,4287,5
323,8680,5
324,7,4
324,9,4
324,43,4
324,63,4
324,71,4
324,90,5
324,92,5
324,94,2
324,102,5
324,116,4
324,117,4
324,122,4
324,129,4
324,157,5
324,173,5
324,233,5
324,249,5
324,251,4
324,264,4
324,296,4
324,298,4
324,323,5
324,339,4
324,358,5
324,361,4
324,364,4
324,383,4
324,390,4
324,401,4
324,461,3
324,497,4
324,498,2
324,545,4
324,547,3
324,560,4
324,576,4
324,590,3
324,597,4
324,609,3
324,618,4
324,646,4
324,675,4
324,699,4
324,706,4
324,725,4
324,730,4
324,772,4
324,798,4
324,806,4
324,851,4
324,879,4
324,905,5
324,959,4
324,1075,4
324,1139,4
324,1149,4
324,1204,3
324,1208,4
324,1214,4
324,1423,4
324,1432,4
324,1447,3
324,1498,4
324,1578,4
324,1584,4
324,1589,4
324,1685,4
324,1709,4
324,1711,4
324,1714,4
324,1719,4
324,1725,4
324,1783,4
324,1801,4
324,1878,3
324,1918,4
324,1922,4
324,1938,4
324,2028,4
324,2052,4
324,2181,4
324,2192,4
324,2213,4
324,2240,3
324,2415,4
324,2657,4
324,2862,4
324,2938,4
324,3011,3
324,3047,4
324,3137,4
324,3182,4
324,3255,4
324,3279,4
324,3352,4
324,3375,4
324,3513,4
324,3552,4
324,3595,4
324,3720,4
324,3806,4
324,3949,4
324,4277,4
324,4317,3
324,4330,4
324,4713,4
324,6481,4
324,6535,3
324,9803,4
325,2,3
325,4,3
325,5,4
325,8,4
325,9,4
325,10,5
325,11,4
325,13,4
325,14,3
325,15,4
325,16,3
325,21,4
325,22,2
325,24,4
325,25,4
325,26,4
325,27,4
325,28,4
325,29,5
325,31,3
325,32,3
325,35,4
325,36,4
325,38,5
325,40,3
325,42,5
325,45,3
325,46,4
325,50,5
325,57,4
325,58,4
325,64,3
325,66,5
325,67,5
325,76,4
325,81,4
325,82,4
325,85,5
325,89,5
325,92,4
325,98,2
325,108,1
325,111,3
325,114,5
325,115,5
325,118,2
325,138,3
325,140,3
325,150,4
325,174,4
325,181,4
325,184,4
325,186,5
325,193,3
325,230,4
325,233,4
325,249,3
325,255,4
325,256,4
325,258,4
325,273,3
325,286,3
325,287,4
325,291,5
325,303,5
325,333,5
325,354,4
325,378,4
325,414,2
325,416,4
325,430,4
325,453,3
325,457,3
325,490,4
325,508,4
325,523,4
325,570,4
325,621,5
325,625,4
325,646,4
325,662,4
325,692,3
325,708,5
325,743,3
325,867,4
325,930,4
325,1011,5
325,1231,3
325,1283,3
325,1310,4
325,1444,2
325,1515,5
325,1529,3
325,1537,3
325,1557,5
325,1655,3
325,1663,4
325,1672,4
325,1957,3
325,2029,3
325,2193,2
325,2475,3
325,3313,4
325,3634,2
325,3643,4
325,3912,2
326,1142,4
326,1873,3
326,2128,4
326,2250,4
327,39,4
328,3,4
328,8,4
328,11,4
328,22,3
328,26,4
328,35,5
328,36,5
328,38,5
328,40,4
328,44,3
328,45,4
328,46,4
328,49,2
328,57,4
328,60,4
328,64,4
328,67,5
328,80,5
328,82,4
328,92,3
328,94,2
328,100,4
328,101,3
328,104,4
328,111,4
328,114,4
328,115,5
328,122,3
328,127,4
328,132,4
328,195,4
328,212,2
328,221,4
328,238,3
328,256,4
328,273,5
328,284,3
328,304,4
328,306,3
328,316,2
328,329,3
328,344,3
328,383,5
328,398,3
328,414,3
328,425,5
328,489,3
328,495,3
328,508,1
328,523,4
328,546,3
328,550,3
328,587,3
328,616,3
328,625,4
328,653,5
328,659,4
328,663,5
328,669,5
328,709,4
328,763,4
328,867,4
328,908,2
328,1079,5
328,1083,3
328,1101,3
328,1144,3
328,1149,3
328,1221,3
328,1283,5
328,1299,3
328,1316,3
328,1389,4
328,1392,2
328,1506,5
328,1570,5
328,1644,4
328,1672,3
328,1842,3
328,1888,3
328,1897,3
328,2025,5
328,2274,5
328,2534,4
328,2586,5
328,3027,5
328,3049,4
328,3419,4
328,3428,2
328,3479,3
328,3634,2
328,3831,1
329,1,4
329,2,4
329,13,4
329,17,3
329,18,3
329,21,3
329,23,3
329,24,4
329,25,4
329,27,3
329,39,5
329,48,3
329,53,1
329,54,5
329,70,5
329,110,4
329,117,5
329,126,5
329,135,4
329,165,2
329,167,5
329,192,4
329,276,3
329,282,4
329,312,5
329,360,4
329,366,4
329,371,4
329,432,4
329,439,4
329,442,4
329,516,5
329,666,3
329,682,5
329,687,3
329,746,4
329,910,4
329,1142,3
329,1254,4
329,1964,3
329,2084,5
329,2189,3
329,2299,3
329,2471,4
329,3013,4
329,3915,4
329,5179,4
330,13,5
330,14,5
330,35,4
330,45,4
330,55,4
330,94,3
330,104,2
330,167,3
330,172,4
330,173,5
330,180,4
330,191,3
330,211,4
330,213,4
330,268,3
330,353,4
330,442,3
330,493,3
330,499,4
330,574,3
330,653,2
330,669,4
330,828,4
330,977,4
330,1060,4
330,1090,4
330,1154,4
330,1199,5
330,1312,4
330,1365,4
330,1380,4
330,1516,4
330,1518,4
330,1519,3
330,1555,3
330,1571,3
330,1620,4
330,1797,4
330,1908,3
330,2103,4
330,2129,4
330,2451,4
330,2931,3
330,2958,4
330,3156,5
330,3222,4
330,3672,5
330,4004,4
330,4336,4
331,4,5
331,5,4
331,7,4
331,8,4
331,10,5
331,13,5
331,19,4
331,28,5
331,32,3
331,37,5
331,42,2
331,43,4
331,44,2
331,45,1
331,54,3
331,55,4
331,59,4
331,63,3
331,65,4
331,66,4
331,76,4
331,80,5
331,83,5
331,90,4
331,93,5
331,109,4
331,113,1
331,117,5
331,119,5
331,126,4
331,131,4
331,137,1
331,155,4
331,160,4
331,161,4
331,171,4
331,172,3
331,177,3
331,197,3
331,219,5
331,225,3
331,245,4
331,255,3
331,287,3
331,311,2
331,312,4
331,402,4
331,498,4
331,512,5
331,527,3
331,558,3
331,563,3
331,631,3
331,652,3
331,660,1
331,693,2
331,730,3
331,819,4
331,943,4
331,980,4
331,1039,1
331,1079,1
331,1117,4
331,1457,3
331,1530,5
331,1636,4
331,1653,4
331,1706,5
331,1889,5
331,2126,4
331,2365,4
331,2430,3
331,2468,4
331,2594,3
331,2887,3
331,2927,4
331,3001,4
331,3431,3
331,5533,4
332,11,3
332,14,4
332,24,4
332,32,4
332,39,3
332,45,5
332,49,2
332,54,4
332,60,4
332,65,4
332,70,4
332,82,3
332,98,2
332,100,5
332,104,3
332,110,3
332,115,3
332,119,4
332,122,3
332,150,3
332,160,4
332,167,3
332,211,2
332,212,4
332,216,3
332,225,5
332,241,4
332,245,5
332,268,4
332,283,5
332,335,4
332,337,4
332,372,4
332,467,3
332,473,2
332,494,3
332,495,1
332,516,4
332,560,3
332,561,5
332,572,4
332,620,3
332,653,2
332,658,3
332,682,5
332,741,3
332,743,3
332,766,2
332,828,4
332,881,5
332,883,3
332,937,4
332,982,3
332,1136,4
332,1161,4
332,1199,4
332,1325,3
332,1752,3
332,1873,3
332,1892,4
332,1895,3
332,1924,4
332,1928,3
332,1957,3
332,2029,4
332,2170,3
332,2193,3
332,2211,3
332,2449,4
332,2481,4
332,2595,2
332,2903,4
332,2914,3
332,2943,2
332,2953,3
332,3296,5
332,3338,5
332,3412,3
332,3650,5
332,3672,3
332,3753,4
332,3837,4
332,3856,4
332,4772,1
333,2,5
333,18,5
333,21,5
333,24,5
333,25,5
333,27,5
333,50,3
333,85,4
333,97,5
333,109,1
333,653,4
333,699,1
333,1663,5
333,2902,5
333,3696,5
334,8,1
334,35,5
334,42,5
334,315,4
334,786,5
334,2082,5
335,16,4
335,25,4
335,29,4
335,31,4
335,46,5
335,47,4
335,59,4
335,62,3
335,63,3
335,83,4
335,84,4
335,98,4
335,102,5
335,111,2
335,118,3
335,125,5
335,126,5
335,127,4
335,140,4
335,148,3
335,154,5
335,160,4
335,189,5
335,198,5
335,200,3
335,209,4
335,213,3
335,229,5
335,231,5
335,248,5
335,255,1
335,265,4
335,268,4
335,289,3
335,293,2
335,297,4
335,299,1
335,304,3
335,317,3
335,339,5
335,350,4
335,360,4
335,371,3
335,375,3
335,383,2
335,407,5
335,414,4
335,421,4
335,424,2
335,461,4
335,476,4
335,496,2
335,526,3
335,545,4
335,560,4
335,595,4
335,606,1
335,646,4
335,658,1
335,696,4
335,701,4
335,733,4
335,734,5
335,770,4
335,773,3
335,782,5
335,790,3
335,804,5
335,848,3
335,885,4
335,887,3
335,913,4
335,930,4
335,932,4
335,941,5
335,1011,5
335,1060,4
335,1079,1
335,1158,4
335,1161,3
335,1217,2
335,1256,5
335,1283,3
335,1311,3
335,1319,3
335,1365,3
335,1465,3
335,1526,2
335,1567,1
335,1622,3
335,1681,3
335,1714,3
335,1757,3
335,1873,4
335,1877,5
335,1878,3
335,2025,2
335,2062,4
335,2124,3
335,2347,2
335,2578,4
335,2604,2
335,3129,4
335,3237,5
335,3410,4
335,3504,5
335,3588,3
335,3642,4
335,3844,5
335,4395,5
335,4774,3
336,2010,4
337,4,5
337,8,5
337,13,5
337,15,4
337,29,4
337,32,4
337,55,5
337,59,5
337,75,4
337,95,4
337,100,5
337,116,4
337,123,3
337,125,5
337,130,2
337,138,2
337,148,3
337,154,4
337,157,5
337,160,3
337,177,5
337,251,5
337,255,5
337,271,4
337,284,5
337,354,4
337,386,4
337,391,4
337,398,5
337,416,5
337,425,4
337,483,4
337,508,5
337,531,5
337,550,5
337,574,4
337,646,2
337,659,5
337,701,3
337,709,4
337,715,5
337,798,5
337,879,4
337,959,3
337,984,3
337,1084,4
337,1222,4
337,1312,4
337,1348,3
337,1392,4
337,1432,4
337,1457,3
337,1465,2
337,1486,4
337,1677,3
337,1681,5
337,1725,4
337,1785,4
337,1877,5
337,1973,4
337,2188,3
337,2240,3
337,2315,4
337,2328,4
337,2512,3
337,2555,4
337,3047,3
337,3274,4
337,3363,5
337,3469,4
337,3561,5
337,3595,4
337,3794,3
337,3844,4
337,9648,3
338,2,4
338,4,5
338,5,4
338,8,4
338,9,1
338,11,5
338,13,5
338,14,5
338,15,4
338,18,5
338,26,2
338,32,3
338,33,4
338,35,3
338,36,5
338,42,3
338,45,4
338,54,5
338,55,4
338,58,3
338,65,4
338,68,3
338,70,3
338,79,4
338,80,5
338,82,3
338,92,2
338,94,5
338,95,5
338,101,4
338,102,5
338,104,4
338,113,5
338,115,5
338,116,4
338,117,5
338,118,3
338,121,5
338,125,3
338,127,1
338,131,5
338,138,4
338,148,3
338,150,5
338,154,4
338,158,3
338,167,2
338,178,5
338,179,3
338,180,4
338,184,5
338,191,5
338,204,4
338,211,4
338,213,5
338,238,3
338,248,4
338,264,3
338,268,4
338,284,3
338,287,5
338,301,5
338,304,2
338,306,3
338,323,5
